start_time,finsh_time,date_of_month,stage
04:00,06:30,31,0
06:00,08:30,1,3
06:00,08:30,2,4
06:00,08:30,3,1
06:00,08:30,4,2
06:00,08:30,5,7
06:00,08:30,6,8
06:00,08:30,7,5
06:00,08:30,8,6
06:00,08:30,9,0
06:00,08:30,10,0
06:00,08:30,11,0
06:00,08:30,12,0
06:00,08:30,13,0
06:00,08:30,14,0
06:00,08:30,15,0
06:00,08:30,16,0
06:00,08:30,17,2
06:00,08:30,18,3
06:00,08:30,19,4
06:00,08:30,20,1
06:00,08:30,21,6
06:00,08:30,22,7
06:00,08:30,23,8
06:00,08:30,24,5
06:00,08:30,25,0
06:00,08:30,26,0
06:00,08:30,27,0
06:00,08:30,28,0
06:00,08:30,29,0
06:00,08:30,30,0
06:00,08:30,31,0
08:00,10:30,1,7
08:00,10:30,2,8
08:00,10:30,3,5
08:00,10:30,4,6
08:00,10:30,5,0
08:00,10:30,6,0
08:00,10:30,7,0
08:00,10:30,8,0
08:00,10:30,9,0
08:00,10:30,10,0
08:00,10:30,11,0
08:00,10:30,12,0
08:00,10:30,13,2
08:00,10:30,14,3
08:00,10:30,15,4
08:00,10:30,16,1
08:00,10:30,17,6
08:00,10:30,18,7
08:00,10:30,19,8
08:00,10:30,20,5
08:00,10:30,21,0
08:00,10:30,22,0
08:00,10:30,23,0
08:00,10:30,24,0
08:00,10:30,25,0
08:00,10:30,26,0
08:00,10:30,27,0
08:00,10:30,28,0
08:00,10:30,29,1
08:00,10:30,30,2
08:00,10:30,31,3
10:00,12:30,1,0
10:00,12:30,2,0
10:00,12:30,3,0
10:00,12:30,4,0
10:00,12:30,5,0
10:00,12:30,6,0
10:00,12:30,7,0
10:00,12:30,8,0
10:00,12:30,9,2
10:00,12:30,10,3
10:00,12:30,11,4
10:00,12:30,12,1
10:00,12:30,13,6
10:00,12:30,14,7
10:00,12:30,15,8
10:00,12:30,16,5
10:00,12:30,17,0
10:00,12:30,18,0
10:00,12:30,19,0
10:00,12:30,20,0
10:00,12:30,21,0
10:00,12:30,22,0
10:00,12:30,23,0
10:00,12:30,24,0
10:00,12:30,25,1
10:00,12:30,26,2
10:00,12:30,27,3
10:00,12:30,28,4
10:00,12:30,29,5
10:00,12:30,30,6
10:00,12:30,31,7
12:00,14:30,1,0
12:00,14:30,2,0
12:00,14:30,3,0
12:00,14:30,4,0
12:00,14:30,5,2
12:00,14:30,6,3
12:00,14:30,7,4
12:00,14:30,8,1
12:00,14:30,9,6
12:00,14:30,10,7
12:00,14:30,11,8
12:00,14:30,12,5
12:00,14:30,13,0
12:00,14:30,14,0
12:00,14:30,15,0
12:00,14:30,16,0
12:00,14:30,17,0
12:00,14:30,18,0
12:00,14:30,19,0
12:00,14:30,20,0
12:00,14:30,21,1
12:00,14:30,22,2
12:00,14:30,23,3
12:00,14:30,24,4
12:00,14:30,25,5
12:00,14:30,26,6
12:00,14:30,27,7
12:00,14:30,28,8
12:00,14:30,29,0
12:00,14:30,30,0
12:00,14:30,31,0
14:00,16:30,1,2
14:00,16:30,2,3
14:00,16:30,3,4
14:00,16:30,4,1
14:00,16:30,5,6
14:00,16:30,6,7
14:00,16:30,7,8
14:00,16:30,8,5
14:00,16:30,9,0
14:00,16:30,10,0
14:00,16:30,11,0
14:00,16:30,12,0
14:00,16:30,13,0
14:00,16:30,14,0
14:00,16:30,15,0
14:00,16:30,16,0
14:00,16:30,17,1
14:00,16:30,18,2
14:00,16:30,19,3
14:00,16:30,20,4
14:00,16:30,21,5
14:00,16:30,22,6
14:00,16:30,23,7
14:00,16:30,24,8
14:00,16:30,25,0
14:00,16:30,26,0
14:00,16:30,27,0
14:00,16:30,28,0
14:00,16:30,29,0
14:00,16:30,30,0
14:00,16:30,31,0
16:00,18:30,1,6
16:00,18:30,2,7
16:00,18:30,3,8
16:00,18:30,4,5
16:00,18:30,5,0
16:00,18:30,6,0
16:00,18:30,7,0
16:00,18:30,8,0
16:00,18:30,9,0
16:00,18:30,10,0
16:00,18:30,11,0
16:00,18:30,12,0
16:00,18:30,13,1
16:00,18:30,14,2
16:00,18:30,15,3
16:00,18:30,16,4
16:00,18:30,17,5
16:00,18:30,18,6
16:00,18:30,19,7
16:00,18:30,20,8
16:00,18:30,21,0
16:00,18:30,22,0
16:00,18:30,23,0
16:00,18:30,24,0
16:00,18:30,25,0
16:00,18:30,26,0
16:00,18:30,27,0
16:00,18:30,28,0
16:00,18:30,29,4
16:00,18:30,30,1
16:00,18:30,31,2
18:00,20:30,1,0
18:00,20:30,2,0
18:00,20:30,3,0
18:00,20:30,4,0
18:00,20:30,5,0
18:00,20:30,6,0
18:00,20:30,7,0
18:00,20:30,8,0
18:00,20:30,9,1
18:00,20:30,10,2
18:00,20:30,11,3
18:00,20:30,12,4
18:00,20:30,13,5
18:00,20:30,14,6
18:00,20:30,15,7
18:00,20:30,16,8
18:00,20:30,17,0
18:00,20:30,18,0
18:00,20:30,19,0
18:00,20:30,20,0
18:00,20:30,21,0
18:00,20:30,22,0
18:00,20:30,23,0
18:00,20:30,24,0
18:00,20:30,25,4
18:00,20:30,26,1
18:00,20:30,27,2
18:00,20:30,28,3
18:00,20:30,29,8
18:00,20:30,30,5
18:00,20:30,31,6
20:00,22:30,1,0
20:00,22:30,2,0
20:00,22:30,3,0
20:00,22:30,4,0
20:00,22:30,5,1
20:00,22:30,6,2
20:00,22:30,7,3
20:00,22:30,8,4
20:00,22:30,9,5
20:00,22:30,10,6
20:00,22:30,11,7
20:00,22:30,12,8
20:00,22:30,13,0
20:00,22:30,14,0
20:00,22:30,15,0
20:00,22:30,16,0
20:00,22:30,17,0
20:00,22:30,18,0
20:00,22:30,19,0
20:00,22:30,20,0
20:00,22:30,21,4
20:00,22:30,22,1
20:00,22:30,23,2
20:00,22:30,24,3
20:00,22:30,25,8
20:00,22:30,26,5
20:00,22:30,27,6
20:00,22:30,28,7
20:00,22:30,29,0
20:00,22:30,30,0
20:00,22:30,31,0
22:00,00:30,1,1
22:00,00:30,2,2
22:00,00:30,3,3
22:00,00:30,4,4
22:00,00:30,5,5
22:00,00:30,6,6
22:00,00:30,7,7
22:00,00:30,8,8
22:00,00:30,9,0
22:00,00:30,10,0
22:00,00:30,11,0
22:00,00:30,12,0
22:00,00:30,13,0
22:00,00:30,14,0
22:00,00:30,15,0
22:00,00:30,16,0
22:00,00:30,17,4
22:00,00:30,18,1
22:00,00:30,19,2
22:00,00:30,20,3
22:00,00:30,21,8
22:00,00:30,22,5
22:00,00:30,23,6
22:00,00:30,24,7
22:00,00:30,25,0
22:00,00:30,26,0
22:00,00:30,27,0
22:00,00:30,28,0
22:00,00:30,29,0
22:00,00:30,30,0
22:00,00:30,31,0
