start_time,finsh_time,date_of_month,stage
08:00,10:30,25,0
08:00,10:30,26,0
08:00,10:30,27,0
08:00,10:30,28,0
08:00,10:30,29,0
08:00,10:30,30,0
08:00,10:30,31,0
10:00,12:30,1,5
10:00,12:30,2,6
10:00,12:30,3,7
10:00,12:30,4,8
10:00,12:30,5,0
10:00,12:30,6,0
10:00,12:30,7,0
10:00,12:30,8,0
10:00,12:30,9,0
10:00,12:30,10,0
10:00,12:30,11,0
10:00,12:30,12,0
10:00,12:30,13,4
10:00,12:30,14,1
10:00,12:30,15,2
10:00,12:30,16,3
10:00,12:30,17,8
10:00,12:30,18,5
10:00,12:30,19,6
10:00,12:30,20,7
10:00,12:30,21,0
10:00,12:30,22,0
10:00,12:30,23,0
10:00,12:30,24,0
10:00,12:30,25,0
10:00,12:30,26,0
10:00,12:30,27,0
10:00,12:30,28,0
10:00,12:30,29,3
10:00,12:30,30,4
10:00,12:30,31,1
12:00,14:30,1,0
12:00,14:30,2,0
12:00,14:30,3,0
12:00,14:30,4,0
12:00,14:30,5,0
12:00,14:30,6,0
12:00,14:30,7,0
12:00,14:30,8,0
12:00,14:30,9,4
12:00,14:30,10,1
12:00,14:30,11,2
12:00,14:30,12,3
12:00,14:30,13,8
12:00,14:30,14,5
12:00,14:30,15,6
12:00,14:30,16,7
12:00,14:30,17,0
12:00,14:30,18,0
12:00,14:30,19,0
12:00,14:30,20,0
12:00,14:30,21,0
12:00,14:30,22,0
12:00,14:30,23,0
12:00,14:30,24,0
12:00,14:30,25,3
12:00,14:30,26,4
12:00,14:30,27,1
12:00,14:30,28,2
12:00,14:30,29,7
12:00,14:30,30,8
12:00,14:30,31,5
14:00,16:30,1,0
14:00,16:30,2,0
14:00,16:30,3,0
14:00,16:30,4,0
14:00,16:30,5,4
14:00,16:30,6,1
14:00,16:30,7,2
14:00,16:30,8,3
14:00,16:30,9,8
14:00,16:30,10,5
14:00,16:30,11,6
14:00,16:30,12,7
14:00,16:30,13,0
14:00,16:30,14,0
14:00,16:30,15,0
14:00,16:30,16,0
14:00,16:30,17,0
14:00,16:30,18,0
14:00,16:30,19,0
14:00,16:30,20,0
14:00,16:30,21,3
14:00,16:30,22,4
14:00,16:30,23,1
14:00,16:30,24,2
14:00,16:30,25,7
14:00,16:30,26,8
14:00,16:30,27,5
14:00,16:30,28,6
14:00,16:30,29,0
14:00,16:30,30,0
14:00,16:30,31,0
16:00,18:30,1,4
16:00,18:30,2,1
16:00,18:30,3,2
16:00,18:30,4,3
16:00,18:30,5,8
16:00,18:30,6,5
16:00,18:30,7,6
16:00,18:30,8,7
16:00,18:30,9,0
16:00,18:30,10,0
16:00,18:30,11,0
16:00,18:30,12,0
16:00,18:30,13,0
16:00,18:30,14,0
16:00,18:30,15,0
16:00,18:30,16,0
16:00,18:30,17,3
16:00,18:30,18,4
16:00,18:30,19,1
16:00,18:30,20,2
16:00,18:30,21,7
16:00,18:30,22,8
16:00,18:30,23,5
16:00,18:30,24,6
16:00,18:30,25,0
16:00,18:30,26,0
16:00,18:30,27,0
16:00,18:30,28,0
16:00,18:30,29,0
16:00,18:30,30,0
16:00,18:30,31,0
18:00,20:30,1,8
18:00,20:30,2,5
18:00,20:30,3,6
18:00,20:30,4,7
18:00,20:30,5,0
18:00,20:30,6,0
18:00,20:30,7,0
18:00,20:30,8,0
18:00,20:30,9,0
18:00,20:30,10,0
18:00,20:30,11,0
18:00,20:30,12,0
18:00,20:30,13,3
18:00,20:30,14,4
18:00,20:30,15,1
18:00,20:30,16,2
18:00,20:30,17,7
18:00,20:30,18,8
18:00,20:30,19,5
18:00,20:30,20,6
18:00,20:30,21,0
18:00,20:30,22,0
18:00,20:30,23,0
18:00,20:30,24,0
18:00,20:30,25,0
18:00,20:30,26,0
18:00,20:30,27,0
18:00,20:30,28,0
18:00,20:30,29,2
18:00,20:30,30,3
18:00,20:30,31,4
20:00,22:30,1,0
20:00,22:30,2,0
20:00,22:30,3,0
20:00,22:30,4,0
20:00,22:30,5,0
20:00,22:30,6,0
20:00,22:30,7,0
20:00,22:30,8,0
20:00,22:30,9,3
20:00,22:30,10,4
20:00,22:30,11,1
20:00,22:30,12,2
20:00,22:30,13,7
20:00,22:30,14,8
20:00,22:30,15,5
20:00,22:30,16,6
20:00,22:30,17,0
20:00,22:30,18,0
20:00,22:30,19,0
20:00,22:30,20,0
20:00,22:30,21,0
20:00,22:30,22,0
20:00,22:30,23,0
20:00,22:30,24,0
20:00,22:30,25,2
20:00,22:30,26,3
20:00,22:30,27,4
20:00,22:30,28,1
20:00,22:30,29,6
20:00,22:30,30,7
20:00,22:30,31,8
22:00,00:30,1,0
22:00,00:30,2,0
22:00,00:30,3,0
22:00,00:30,4,0
22:00,00:30,5,3
22:00,00:30,6,4
22:00,00:30,7,1
22:00,00:30,8,2
22:00,00:30,9,7
22:00,00:30,10,8
22:00,00:30,11,5
22:00,00:30,12,6
22:00,00:30,13,0
22:00,00:30,14,0
22:00,00:30,15,0
22:00,00:30,16,0
22:00,00:30,17,0
22:00,00:30,18,0
22:00,00:30,19,0
22:00,00:30,20,0
22:00,00:30,21,2
22:00,00:30,22,3
22:00,00:30,23,4
22:00,00:30,24,1
22:00,00:30,25,6
22:00,00:30,26,7
22:00,00:30,27,8
22:00,00:30,28,5
22:00,00:30,29,0
22:00,00:30,30,0
22:00,00:30,31,0
