start_time,finsh_time,date_of_month,stage
12:00,14:30,19,0
12:00,14:30,20,0
12:00,14:30,21,3
12:00,14:30,22,4
12:00,14:30,23,1
12:00,14:30,24,2
12:00,14:30,25,7
12:00,14:30,26,8
12:00,14:30,27,5
12:00,14:30,28,6
12:00,14:30,29,0
12:00,14:30,30,0
12:00,14:30,31,0
14:00,16:30,1,4
14:00,16:30,2,1
14:00,16:30,3,2
14:00,16:30,4,3
14:00,16:30,5,8
14:00,16:30,6,5
14:00,16:30,7,6
14:00,16:30,8,7
14:00,16:30,9,0
14:00,16:30,10,0
14:00,16:30,11,0
14:00,16:30,12,0
14:00,16:30,13,0
14:00,16:30,14,0
14:00,16:30,15,0
14:00,16:30,16,0
14:00,16:30,17,3
14:00,16:30,18,4
14:00,16:30,19,1
14:00,16:30,20,2
14:00,16:30,21,7
14:00,16:30,22,8
14:00,16:30,23,5
14:00,16:30,24,6
14:00,16:30,25,0
14:00,16:30,26,0
14:00,16:30,27,0
14:00,16:30,28,0
14:00,16:30,29,0
14:00,16:30,30,0
14:00,16:30,31,0
16:00,18:30,1,8
16:00,18:30,2,5
16:00,18:30,3,6
16:00,18:30,4,7
16:00,18:30,5,0
16:00,18:30,6,0
16:00,18:30,7,0
16:00,18:30,8,0
16:00,18:30,9,0
16:00,18:30,10,0
16:00,18:30,11,0
16:00,18:30,12,0
16:00,18:30,13,3
16:00,18:30,14,4
16:00,18:30,15,1
16:00,18:30,16,2
16:00,18:30,17,7
16:00,18:30,18,8
16:00,18:30,19,5
16:00,18:30,20,6
16:00,18:30,21,0
16:00,18:30,22,0
16:00,18:30,23,0
16:00,18:30,24,0
16:00,18:30,25,0
16:00,18:30,26,0
16:00,18:30,27,0
16:00,18:30,28,0
16:00,18:30,29,2
16:00,18:30,30,3
16:00,18:30,31,4
18:00,20:30,1,0
18:00,20:30,2,0
18:00,20:30,3,0
18:00,20:30,4,0
18:00,20:30,5,0
18:00,20:30,6,0
18:00,20:30,7,0
18:00,20:30,8,0
18:00,20:30,9,3
18:00,20:30,10,4
18:00,20:30,11,1
18:00,20:30,12,2
18:00,20:30,13,7
18:00,20:30,14,8
18:00,20:30,15,5
18:00,20:30,16,6
18:00,20:30,17,0
18:00,20:30,18,0
18:00,20:30,19,0
18:00,20:30,20,0
18:00,20:30,21,0
18:00,20:30,22,0
18:00,20:30,23,0
18:00,20:30,24,0
18:00,20:30,25,2
18:00,20:30,26,3
18:00,20:30,27,4
18:00,20:30,28,1
18:00,20:30,29,6
18:00,20:30,30,7
18:00,20:30,31,8
20:00,22:30,1,0
20:00,22:30,2,0
20:00,22:30,3,0
20:00,22:30,4,0
20:00,22:30,5,3
20:00,22:30,6,4
20:00,22:30,7,1
20:00,22:30,8,2
20:00,22:30,9,7
20:00,22:30,10,8
20:00,22:30,11,5
20:00,22:30,12,6
20:00,22:30,13,0
20:00,22:30,14,0
20:00,22:30,15,0
20:00,22:30,16,0
20:00,22:30,17,0
20:00,22:30,18,0
20:00,22:30,19,0
20:00,22:30,20,0
20:00,22:30,21,2
20:00,22:30,22,3
20:00,22:30,23,4
20:00,22:30,24,1
20:00,22:30,25,6
20:00,22:30,26,7
20:00,22:30,27,8
20:00,22:30,28,5
20:00,22:30,29,0
20:00,22:30,30,0
20:00,22:30,31,0
22:00,00:30,1,3
22:00,00:30,2,4
22:00,00:30,3,1
22:00,00:30,4,2
22:00,00:30,5,7
22:00,00:30,6,8
22:00,00:30,7,5
22:00,00:30,8,6
22:00,00:30,9,0
22:00,00:30,10,0
22:00,00:30,11,0
22:00,00:30,12,0
22:00,00:30,13,0
22:00,00:30,14,0
22:00,00:30,15,0
22:00,00:30,16,0
22:00,00:30,17,2
22:00,00:30,18,3
22:00,00:30,19,4
22:00,00:30,20,1
22:00,00:30,21,6
22:00,00:30,22,7
22:00,00:30,23,8
22:00,00:30,24,5
22:00,00:30,25,0
22:00,00:30,26,0
22:00,00:30,27,0
22:00,00:30,28,0
22:00,00:30,29,0
22:00,00:30,30,0
22:00,00:30,31,0
