start_time,finsh_time,date_of_month,stage
12:00,14:30,16,5
12:00,14:30,17,0
12:00,14:30,18,0
12:00,14:30,19,0
12:00,14:30,20,0
12:00,14:30,21,0
12:00,14:30,22,0
12:00,14:30,23,0
12:00,14:30,24,0
12:00,14:30,25,1
12:00,14:30,26,2
12:00,14:30,27,3
12:00,14:30,28,4
12:00,14:30,29,5
12:00,14:30,30,6
12:00,14:30,31,7
14:00,16:30,1,0
14:00,16:30,2,0
14:00,16:30,3,0
14:00,16:30,4,0
14:00,16:30,5,2
14:00,16:30,6,3
14:00,16:30,7,4
14:00,16:30,8,1
14:00,16:30,9,6
14:00,16:30,10,7
14:00,16:30,11,8
14:00,16:30,12,5
14:00,16:30,13,0
14:00,16:30,14,0
14:00,16:30,15,0
14:00,16:30,16,0
14:00,16:30,17,0
14:00,16:30,18,0
14:00,16:30,19,0
14:00,16:30,20,0
14:00,16:30,21,1
14:00,16:30,22,2
14:00,16:30,23,3
14:00,16:30,24,4
14:00,16:30,25,5
14:00,16:30,26,6
14:00,16:30,27,7
14:00,16:30,28,8
14:00,16:30,29,0
14:00,16:30,30,0
14:00,16:30,31,0
16:00,18:30,1,2
16:00,18:30,2,3
16:00,18:30,3,4
16:00,18:30,4,1
16:00,18:30,5,6
16:00,18:30,6,7
16:00,18:30,7,8
16:00,18:30,8,5
16:00,18:30,9,0
16:00,18:30,10,0
16:00,18:30,11,0
16:00,18:30,12,0
16:00,18:30,13,0
16:00,18:30,14,0
16:00,18:30,15,0
16:00,18:30,16,0
16:00,18:30,17,1
16:00,18:30,18,2
16:00,18:30,19,3
16:00,18:30,20,4
16:00,18:30,21,5
16:00,18:30,22,6
16:00,18:30,23,7
16:00,18:30,24,8
16:00,18:30,25,0
16:00,18:30,26,0
16:00,18:30,27,0
16:00,18:30,28,0
16:00,18:30,29,0
16:00,18:30,30,0
16:00,18:30,31,0
18:00,20:30,1,6
18:00,20:30,2,7
18:00,20:30,3,8
18:00,20:30,4,5
18:00,20:30,5,0
18:00,20:30,6,0
18:00,20:30,7,0
18:00,20:30,8,0
18:00,20:30,9,0
18:00,20:30,10,0
18:00,20:30,11,0
18:00,20:30,12,0
18:00,20:30,13,1
18:00,20:30,14,2
18:00,20:30,15,3
18:00,20:30,16,4
18:00,20:30,17,5
18:00,20:30,18,6
18:00,20:30,19,7
18:00,20:30,20,8
18:00,20:30,21,0
18:00,20:30,22,0
18:00,20:30,23,0
18:00,20:30,24,0
18:00,20:30,25,0
18:00,20:30,26,0
18:00,20:30,27,0
18:00,20:30,28,0
18:00,20:30,29,4
18:00,20:30,30,1
18:00,20:30,31,2
20:00,22:30,1,0
20:00,22:30,2,0
20:00,22:30,3,0
20:00,22:30,4,0
20:00,22:30,5,0
20:00,22:30,6,0
20:00,22:30,7,0
20:00,22:30,8,0
20:00,22:30,9,1
20:00,22:30,10,2
20:00,22:30,11,3
20:00,22:30,12,4
20:00,22:30,13,5
20:00,22:30,14,6
20:00,22:30,15,7
20:00,22:30,16,8
20:00,22:30,17,0
20:00,22:30,18,0
20:00,22:30,19,0
20:00,22:30,20,0
20:00,22:30,21,0
20:00,22:30,22,0
20:00,22:30,23,0
20:00,22:30,24,0
20:00,22:30,25,4
20:00,22:30,26,1
20:00,22:30,27,2
20:00,22:30,28,3
20:00,22:30,29,8
20:00,22:30,30,5
20:00,22:30,31,6
22:00,00:30,1,0
22:00,00:30,2,0
22:00,00:30,3,0
22:00,00:30,4,0
22:00,00:30,5,1
22:00,00:30,6,2
22:00,00:30,7,3
22:00,00:30,8,4
22:00,00:30,9,5
22:00,00:30,10,6
22:00,00:30,11,7
22:00,00:30,12,8
22:00,00:30,13,0
22:00,00:30,14,0
22:00,00:30,15,0
22:00,00:30,16,0
22:00,00:30,17,0
22:00,00:30,18,0
22:00,00:30,19,0
22:00,00:30,20,0
22:00,00:30,21,4
22:00,00:30,22,1
22:00,00:30,23,2
22:00,00:30,24,3
22:00,00:30,25,8
22:00,00:30,26,5
22:00,00:30,27,6
22:00,00:30,28,7
22:00,00:30,29,0
22:00,00:30,30,0
22:00,00:30,31,0
