start_time,finsh_time,date_of_month,stage
06:00,08:30,5,0
06:00,08:30,6,0
06:00,08:30,7,0
06:00,08:30,8,0
06:00,08:30,9,1
06:00,08:30,10,2
06:00,08:30,11,3
06:00,08:30,12,4
06:00,08:30,13,5
06:00,08:30,14,6
06:00,08:30,15,7
06:00,08:30,16,8
06:00,08:30,17,0
06:00,08:30,18,0
06:00,08:30,19,0
06:00,08:30,20,0
06:00,08:30,21,0
06:00,08:30,22,0
06:00,08:30,23,0
06:00,08:30,24,0
06:00,08:30,25,4
06:00,08:30,26,1
06:00,08:30,27,2
06:00,08:30,28,3
06:00,08:30,29,8
06:00,08:30,30,5
06:00,08:30,31,6
08:00,10:30,1,0
08:00,10:30,2,0
08:00,10:30,3,0
08:00,10:30,4,0
08:00,10:30,5,1
08:00,10:30,6,2
08:00,10:30,7,3
08:00,10:30,8,4
08:00,10:30,9,5
08:00,10:30,10,6
08:00,10:30,11,7
08:00,10:30,12,8
08:00,10:30,13,0
08:00,10:30,14,0
08:00,10:30,15,0
08:00,10:30,16,0
08:00,10:30,17,0
08:00,10:30,18,0
08:00,10:30,19,0
08:00,10:30,20,0
08:00,10:30,21,4
08:00,10:30,22,1
08:00,10:30,23,2
08:00,10:30,24,3
08:00,10:30,25,8
08:00,10:30,26,5
08:00,10:30,27,6
08:00,10:30,28,7
08:00,10:30,29,0
08:00,10:30,30,0
08:00,10:30,31,0
10:00,12:30,1,1
10:00,12:30,2,2
10:00,12:30,3,3
10:00,12:30,4,4
10:00,12:30,5,5
10:00,12:30,6,6
10:00,12:30,7,7
10:00,12:30,8,8
10:00,12:30,9,0
10:00,12:30,10,0
10:00,12:30,11,0
10:00,12:30,12,0
10:00,12:30,13,0
10:00,12:30,14,0
10:00,12:30,15,0
10:00,12:30,16,0
10:00,12:30,17,4
10:00,12:30,18,1
10:00,12:30,19,2
10:00,12:30,20,3
10:00,12:30,21,8
10:00,12:30,22,5
10:00,12:30,23,6
10:00,12:30,24,7
10:00,12:30,25,0
10:00,12:30,26,0
10:00,12:30,27,0
10:00,12:30,28,0
10:00,12:30,29,0
10:00,12:30,30,0
10:00,12:30,31,0
12:00,14:30,1,5
12:00,14:30,2,6
12:00,14:30,3,7
12:00,14:30,4,8
12:00,14:30,5,0
12:00,14:30,6,0
12:00,14:30,7,0
12:00,14:30,8,0
12:00,14:30,9,0
12:00,14:30,10,0
12:00,14:30,11,0
12:00,14:30,12,0
12:00,14:30,13,4
12:00,14:30,14,1
12:00,14:30,15,2
12:00,14:30,16,3
12:00,14:30,17,8
12:00,14:30,18,5
12:00,14:30,19,6
12:00,14:30,20,7
12:00,14:30,21,0
12:00,14:30,22,0
12:00,14:30,23,0
12:00,14:30,24,0
12:00,14:30,25,0
12:00,14:30,26,0
12:00,14:30,27,0
12:00,14:30,28,0
12:00,14:30,29,3
12:00,14:30,30,4
12:00,14:30,31,1
14:00,16:30,1,0
14:00,16:30,2,0
14:00,16:30,3,0
14:00,16:30,4,0
14:00,16:30,5,0
14:00,16:30,6,0
14:00,16:30,7,0
14:00,16:30,8,0
14:00,16:30,9,4
14:00,16:30,10,1
14:00,16:30,11,2
14:00,16:30,12,3
14:00,16:30,13,8
14:00,16:30,14,5
14:00,16:30,15,6
14:00,16:30,16,7
14:00,16:30,17,0
14:00,16:30,18,0
14:00,16:30,19,0
14:00,16:30,20,0
14:00,16:30,21,0
14:00,16:30,22,0
14:00,16:30,23,0
14:00,16:30,24,0
14:00,16:30,25,3
14:00,16:30,26,4
14:00,16:30,27,1
14:00,16:30,28,2
14:00,16:30,29,7
14:00,16:30,30,8
14:00,16:30,31,5
16:00,18:30,1,0
16:00,18:30,2,0
16:00,18:30,3,0
16:00,18:30,4,0
16:00,18:30,5,4
16:00,18:30,6,1
16:00,18:30,7,2
16:00,18:30,8,3
16:00,18:30,9,8
16:00,18:30,10,5
16:00,18:30,11,6
16:00,18:30,12,7
16:00,18:30,13,0
16:00,18:30,14,0
16:00,18:30,15,0
16:00,18:30,16,0
16:00,18:30,17,0
16:00,18:30,18,0
16:00,18:30,19,0
16:00,18:30,20,0
16:00,18:30,21,3
16:00,18:30,22,4
16:00,18:30,23,1
16:00,18:30,24,2
16:00,18:30,25,7
16:00,18:30,26,8
16:00,18:30,27,5
16:00,18:30,28,6
16:00,18:30,29,0
16:00,18:30,30,0
16:00,18:30,31,0
18:00,20:30,1,4
18:00,20:30,2,1
18:00,20:30,3,2
18:00,20:30,4,3
18:00,20:30,5,8
18:00,20:30,6,5
18:00,20:30,7,6
18:00,20:30,8,7
18:00,20:30,9,0
18:00,20:30,10,0
18:00,20:30,11,0
18:00,20:30,12,0
18:00,20:30,13,0
18:00,20:30,14,0
18:00,20:30,15,0
18:00,20:30,16,0
18:00,20:30,17,3
18:00,20:30,18,4
18:00,20:30,19,1
18:00,20:30,20,2
18:00,20:30,21,7
18:00,20:30,22,8
18:00,20:30,23,5
18:00,20:30,24,6
18:00,20:30,25,0
18:00,20:30,26,0
18:00,20:30,27,0
18:00,20:30,28,0
18:00,20:30,29,0
18:00,20:30,30,0
18:00,20:30,31,0
20:00,22:30,1,8
20:00,22:30,2,5
20:00,22:30,3,6
20:00,22:30,4,7
20:00,22:30,5,0
20:00,22:30,6,0
20:00,22:30,7,0
20:00,22:30,8,0
20:00,22:30,9,0
20:00,22:30,10,0
20:00,22:30,11,0
20:00,22:30,12,0
20:00,22:30,13,3
20:00,22:30,14,4
20:00,22:30,15,1
20:00,22:30,16,2
20:00,22:30,17,7
20:00,22:30,18,8
20:00,22:30,19,5
20:00,22:30,20,6
20:00,22:30,21,0
20:00,22:30,22,0
20:00,22:30,23,0
20:00,22:30,24,0
20:00,22:30,25,0
20:00,22:30,26,0
20:00,22:30,27,0
20:00,22:30,28,0
20:00,22:30,29,2
20:00,22:30,30,3
20:00,22:30,31,4
22:00,00:30,1,0
22:00,00:30,2,0
22:00,00:30,3,0
22:00,00:30,4,0
22:00,00:30,5,0
22:00,00:30,6,0
22:00,00:30,7,0
22:00,00:30,8,0
22:00,00:30,9,3
22:00,00:30,10,4
22:00,00:30,11,1
22:00,00:30,12,2
22:00,00:30,13,7
22:00,00:30,14,8
22:00,00:30,15,5
22:00,00:30,16,6
22:00,00:30,17,0
22:00,00:30,18,0
22:00,00:30,19,0
22:00,00:30,20,0
22:00,00:30,21,0
22:00,00:30,22,0
22:00,00:30,23,0
22:00,00:30,24,0
22:00,00:30,25,2
22:00,00:30,26,3
22:00,00:30,27,4
22:00,00:30,28,1
22:00,00:30,29,6
22:00,00:30,30,7
22:00,00:30,31,8
